"CYCCP","Cyclacel Pharmace",7.02,N/A,0.00,"10/23/2014","9:24am"
"CBAY","CymaBay Therapeut",7.90,7.98,+0.09,"11/7/2014","3:59pm"
"CYNO","Cynosure, Inc.",24.60,25.19,-0.63,"11/7/2014","4:00pm"
"CY","Cypress Semicondu",10.08,10.08,-0.02,"11/7/2014","4:00pm"
"CYRN","CYREN Ltd.",1.57,1.53,+0.04,"11/7/2014","3:46pm"
"CONE","CyrusOne Inc",26.98,26.54,+0.57,"11/7/2014","4:00pm"
"CYTK","Cytokinetics, Inc",4.10,4.27,-0.15,"11/7/2014","4:00pm"
"CYTX","Cytori Therapeuti",0.4318,0.49,-0.0681,"11/7/2014","4:00pm"
"CYTR","CytRx Corporation",2.87,2.95,-0.06,"11/7/2014","4:00pm"
"DAEG","Daegis Inc",0.65,0.62,+0.05,"11/7/2014","3:58pm"
"DJCO","Daily Journal Cor",198.00,195.97,+2.00,"11/7/2014","3:55pm"
"DAKT","Daktronics, Inc.",13.57,13.67,-0.07,"11/7/2014","4:00pm"
"DARA","DARA Biosciences,",0.835,0.86,+0.005,"11/7/2014","4:00pm"
"DAIO","Data I/O Corporat",3.3032,N/A,-0.0168,"11/7/2014","11:58am"
"DTLK","Datalink Corporat",12.32,12.97,-0.69,"11/7/2014","4:00pm"
"DRAM","Dataram Corporati",2.2699,N/A,0.00,"11/6/2014","3:51pm"
"DWCH","Datawatch Corpora",10.70,10.55,+0.12,"11/7/2014","4:00pm"
"PLAY","Dave & Buster's E",21.30,21.00,+0.69,"11/7/2014","4:00pm"
"DWSN","Dawson Geophysica",15.90,15.83,0.00,"11/7/2014","4:00pm"
"DBVT","DBV Technologies ",23.74,24.39,-0.57,"11/7/2014","4:00pm"
"TRAK","Dealertrack Techn",44.72,45.57,-0.78,"11/7/2014","4:00pm"
"DHRM","Dehaier Medical S",4.80,4.70,+0.16,"11/7/2014","4:00pm"
"DFRG","Del Frisco's Rest",23.34,23.90,-0.56,"11/7/2014","4:00pm"
"DCTH","Delcath Systems, ",1.39,1.33,+0.05,"11/7/2014","3:59pm"
"DLIA","dELIA*s Inc.",0.127,0.14,-0.0029,"11/7/2014","4:00pm"
"DGAS","Delta Natural Gas",20.74,21.06,-0.40,"11/7/2014","4:00pm"
"DNDN","Dendreon Corporat",0.9421,0.8022,+0.1121,"11/7/2014","4:00pm"
"DENN","Denny's Corporati",8.92,8.91,+0.02,"11/7/2014","4:00pm"
"XRAY","DENTSPLY Internat",51.25,52.02,-0.88,"11/7/2014","4:00pm"
"DEPO","Depomed, Inc.",14.27,14.83,-0.64,"11/7/2014","4:00pm"
"DSCI","Derma Sciences, I",9.06,9.02,+0.06,"11/7/2014","4:00pm"
"DERM","Dermira, Inc.",15.78,15.45,+0.41,"11/7/2014","4:00pm"
"DEST","Destination Mater",15.14,15.28,-0.22,"11/7/2014","4:00pm"
"DXLG","Destination XL Gr",5.30,5.39,-0.03,"11/7/2014","4:00pm"
"DSWL","Deswell Industrie",2.19,2.13,+0.06,"11/7/2014","3:59pm"
"DXM","Dex Media, Inc.",9.06,9.30,-0.29,"11/7/2014","4:00pm"
"DXCM","DexCom, Inc.",50.93,46.79,+6.30,"11/7/2014","4:00pm"
"DMND","Diamond Foods, In",29.68,29.89,-0.33,"11/7/2014","4:00pm"
"DHIL","Diamond Hill Inve",133.52,131.71,+0.52,"11/7/2014","4:00pm"
"FANG","Diamondback Energ",69.49,66.09,+3.67,"11/7/2014","4:00pm"
"DCIX","Diana Containersh",1.92,1.92,-0.02,"11/7/2014","4:00pm"
"DRNA","Dicerna Pharmaceu",9.11,8.13,+0.97,"11/7/2014","4:00pm"
"DGII","Digi Internationa",7.72,7.88,-0.16,"11/7/2014","4:00pm"
"DMRC","Digimarc Corporat",27.97,28.05,-0.26,"11/7/2014","4:00pm"
"DRAD","Digirad Corporati",3.95,3.94,-0.05,"11/7/2014","4:00pm"
"DGLY","Digital Ally, Inc",12.19,11.72,+0.475,"11/7/2014","4:00pm"
"DRIV","Digital River, In",24.68,24.60,+0.09,"11/7/2014","4:00pm"
"DCOM","Dime Community Ba",15.44,15.45,-0.04,"11/7/2014","4:00pm"
"DIOD","Diodes Incorporat",25.88,25.60,-0.34,"11/7/2014","4:00pm"
"DPRX","Dipexium Pharmace",11.53,11.26,+0.03,"11/7/2014","4:00pm"
"DTV","DIRECTV",87.40,87.68,-0.08,"11/7/2014","4:00pm"
"DISCA","Discovery Communi",32.62,33.02,-0.28,"11/7/2014","4:00pm"
"DISCB","Discovery Communi",38.95,N/A,0.00,"11/6/2014","3:55pm"
"DISCK","Discovery Communi",32.34,32.76,-0.53,"11/7/2014","4:00pm"
"DSCO","Discovery Laborat",1.54,1.65,-0.10,"11/7/2014","4:00pm"
"DISH","DISH Network Corp",63.705,63.76,+0.045,"11/7/2014","4:00pm"
"DVCR","Diversicare Healt",11.64,11.88,-0.23,"11/7/2014","4:00pm"
"BAGR","Diversified Resta",5.39,5.30,-0.03,"11/7/2014","3:59pm"
"DLHC","DLH Holdings Corp",2.75,2.72,+0.03,"11/7/2014","3:51pm"
"DNBF","DNB Financial Cor",22.00,22.00,0.00,"11/7/2014","10:56am"
"DLTR","Dollar Tree, Inc.",61.56,62.20,-0.55,"11/7/2014","4:00pm"
"DGICA","Donegal Group, In",15.30,15.60,-0.28,"11/7/2014","4:00pm"
"DGICB","Donegal Group, In",23.05,N/A,0.00,"10/2/2014","10:33am"
"DMLP","Dorchester Minera",27.60,27.50,+0.15,"11/7/2014","4:00pm"
"DORM","Dorman Products, ",46.60,47.51,-0.97,"11/7/2014","4:00pm"
"HILL","Dot Hill Systems ",4.38,4.32,+0.03,"11/7/2014","4:00pm"
"DOVR","Dover Saddlery, I",5.01,4.90,+0.01,"11/7/2014","3:58pm"
"DRWI","DragonWave Inc",1.06,1.04,-0.01,"11/7/2014","4:00pm"
"DRWIW","DragonWave Inc",0.00,N/A,0.00,"N/A","N/A"
"DWA","Dreamworks Animat",22.24,22.05,+0.08,"11/7/2014","4:00pm"
"DRYS","DryShips Inc.",1.50,1.50,0.00,"11/7/2014","4:00pm"
"DSKX","DS Healthcare Gro",0.8599,0.88,-0.02,"11/7/2014","3:59pm"
"DSPG","DSP Group, Inc.",10.09,10.00,+0.05,"11/7/2014","4:00pm"
"CADT","DT Asia Investmen",9.75,N/A,0.00,"10/31/2014","9:12am"
"CADTR","DT Asia Investmen",0.22,N/A,0.00,"11/6/2014","9:44am"
"CADTU","DT Asia Investmen",10.17,10.01,0.00,"11/6/2014","1:29pm"
"CADTW","DT Asia Investmen",0.13,0.12,+0.01,"11/7/2014","3:30pm"
"DTSI","DTS, Inc.",30.09,30.35,-0.26,"11/7/2014","4:00pm"
"DNKN","Dunkin' Brands Gr",47.04,46.90,-0.01,"11/7/2014","4:00pm"
"DRTX","Durata Therapeuti",24.02,24.05,-0.08,"11/7/2014","4:00pm"
"DRRX","DURECT Corporatio",0.73,0.7588,-0.001,"11/7/2014","4:00pm"
"DXPE","DXP Enterprises, ",65.63,65.35,+0.16,"11/7/2014","4:00pm"
"DYAX","Dyax Corp.",12.78,13.08,-0.27,"11/7/2014","4:00pm"
"DLNG","Dynagas LNG Partn",20.83,20.71,+0.07,"11/7/2014","4:00pm"
"BOOM","Dynamic Materials",17.50,17.48,-0.04,"11/7/2014","4:00pm"
"DYSL","Dynasil Corporati",1.422,1.47,-0.138,"11/7/2014","3:57pm"
"DYNT","Dynatronics Corpo",4.02,4.01,-0.115,"11/7/2014","3:18pm"
"DVAX","Dynavax Technolog",1.59,1.58,0.00,"11/7/2014","4:00pm"
"ETFC","E*TRADE Financial",22.28,22.79,-0.55,"11/7/2014","4:00pm"
"EOPN","E2open, Inc.",6.23,5.86,+0.35,"11/7/2014","4:00pm"
"EBMT","Eagle Bancorp Mon",10.80,10.78,+0.02,"11/7/2014","11:48am"
"EGBN","Eagle Bancorp, In",34.81,35.10,-0.41,"11/7/2014","4:00pm"
"EGLE","Eagle Bulk Shippi",14.62,15.00,-0.51,"11/7/2014","4:00pm"
"EGRX","Eagle Pharmaceuti",12.48,12.50,-0.17,"11/7/2014","3:59pm"
"EROC","Eagle Rock Energy",3.03,3.00,0.00,"11/7/2014","4:00pm"
"ELNK","EarthLink Holding",4.24,4.21,0.00,"11/7/2014","4:00pm"
"EWBC","East West Bancorp",37.17,37.16,-0.08,"11/7/2014","4:00pm"
"EML","Eastern Company (",16.25,16.33,0.00,"11/7/2014","3:45pm"
"EVBS","Eastern Virginia ",6.13,6.34,-0.17,"11/7/2014","10:11am"
"EBAY","eBay Inc.",53.515,53.35,+0.255,"11/7/2014","4:00pm"
"EBIX","Ebix, Inc.",15.00,15.20,+0.29,"11/7/2014","4:00pm"
"ELON","Echelon Corporati",2.00,2.07,0.00,"11/7/2014","4:00pm"
"ECHO","Echo Global Logis",27.33,27.61,-0.21,"11/7/2014","4:00pm"
"ECTE","Echo Therapeutics",0.67,0.665,+0.005,"11/7/2014","3:59pm"
"SATS","EchoStar Corporat",49.87,48.69,+1.33,"11/7/2014","4:00pm"
"EEI","Ecology and Envir",9.74,9.74,-0.01,"11/7/2014","2:48pm"
"EDAP","EDAP TMS S.A.",1.6316,1.62,-0.0084,"11/7/2014","3:59pm"
"EDGW","Edgewater Technol",6.91,7.14,-0.20,"11/7/2014","3:59pm"
"EDMC","Education Managem",0.77,0.875,-0.081,"11/7/2014","3:59pm"
"EDUC","Educational Devel",4.12,4.42,-0.20,"11/7/2014","3:42pm"
"EFUT","eFuture Informati",4.39,4.41,+0.04,"11/7/2014","4:00pm"
"EGAN","eGain Corporation",5.31,5.00,+0.32,"11/7/2014","4:00pm"
"EGLT","Egalet Corporatio",6.79,6.80,-0.05,"11/7/2014","4:00pm"
"EHTH","eHealth, Inc.",24.22,24.80,-0.63,"11/7/2014","4:00pm"
"BAGL","Einstein Noah Res",20.23,N/A,0.00,"11/4/2014","4:00pm"
"LOCO","El Pollo Loco Hol",36.60,36.25,-0.70,"11/7/2014","4:00pm"
"EMITF","Elbit Imaging Ltd",2.57,2.59,-0.03,"11/7/2014","3:59pm"
"ESLT","Elbit Systems Ltd",59.25,59.30,-0.39,"11/7/2014","4:00pm"
"ERI","Eldorado Resorts,",4.24,4.25,0.00,"11/7/2014","3:59pm"
"ESYS","Elecsys Corporati",17.29,17.25,+0.02,"11/7/2014","4:00pm"
"ELRC","Electro Rent Corp",14.98,15.15,-0.13,"11/7/2014","4:00pm"
"ESIO","Electro Scientifi",7.19,7.36,-0.15,"11/7/2014","4:00pm"
"EA","Electronic Arts I",40.94,40.74,+0.14,"11/7/2014","4:00pm"
"EFII","Electronics for I",45.22,45.36,-0.28,"11/7/2014","4:00pm"
"ELSE","Electro-Sensors, ",3.87,N/A,0.00,"11/6/2014","12:12pm"
"EBIO","Eleven Biotherape",11.07,10.58,+0.44,"11/7/2014","4:00pm"
"RDEN","Elizabeth Arden, ",18.16,17.21,+0.89,"11/7/2014","4:00pm"
"ESBK","Elmira Savings Ba",21.70,N/A,-0.4899,"11/7/2014","3:52pm"
"LONG","eLong, Inc.",18.50,18.63,+0.32,"11/7/2014","3:56pm"
"ELTK","Eltek Ltd.",1.50,N/A,-0.01,"11/7/2014","3:44pm"
"EMCI","EMC Insurance Gro",31.85,32.51,-0.47,"11/7/2014","4:00pm"
"EMCF","Emclaire Financia",23.48,N/A,-0.0199,"11/7/2014","3:19pm"
"EMKR","EMCORE Corporatio",5.20,5.15,+0.02,"11/7/2014","4:00pm"
"EMMS","Emmis Communicati",2.01,2.02,-0.01,"11/7/2014","4:00pm"
"EMMSP","Emmis Communicati",15.0601,N/A,0.00,"9/22/2014","1:35pm"
"NYNY","Empire Resorts, I",7.74,8.20,-0.22,"11/7/2014","4:00pm"
"ERS","Empire Resources,",5.0699,5.10,+0.0199,"11/7/2014","3:58pm"
"ENTA","Enanta Pharmaceut",43.33,44.21,-0.17,"11/7/2014","4:00pm"
"ECPG","Encore Capital Gr",45.41,45.61,+0.56,"11/7/2014","4:00pm"
"WIRE","Encore Wire Corpo",40.39,40.64,-0.16,"11/7/2014","4:00pm"
"ENDP","Endo Internationa",68.96,70.07,-1.23,"11/7/2014","4:00pm"
"ECYT","Endocyte, Inc.",6.03,6.50,-0.46,"11/7/2014","4:00pm"
"ELGX","Endologix, Inc.",11.255,11.26,+0.025,"11/7/2014","4:00pm"
"STIM","EndoStim, Inc.",0.00,N/A,0.00,"N/A","N/A"
"EIGI","Endurance Interna",16.18,16.29,-0.14,"11/7/2014","4:00pm"
"WATT","Energous Corporat",9.28,9.38,-0.12,"11/7/2014","3:59pm"
"EFOI","Energy Focus, Inc",6.59,6.31,+0.41,"11/7/2014","4:00pm"
"ERII","Energy Recovery, ",4.79,4.45,+0.37,"11/7/2014","4:00pm"
"EXXI","Energy XXI (Bermu",7.30,6.50,+0.85,"11/7/2014","4:00pm"
"ENOC","EnerNOC, Inc.",15.00,14.83,+0.70,"11/7/2014","4:00pm"
"ENG","ENGlobal Corporat",1.96,2.09,-0.11,"11/7/2014","4:00pm"
"ENPH","Enphase Energy, I",11.80,11.55,+0.39,"11/7/2014","4:00pm"
"ESGR","Enstar Group Limi",149.05,148.57,+0.01,"11/7/2014","4:00pm"
"ENFC","Entegra Financial",13.85,13.77,+0.02,"11/7/2014","3:59pm"
"ENTG","Entegris, Inc.",13.48,13.46,-0.035,"11/7/2014","4:00pm"
"ETRM","EnteroMedics Inc.",1.34,1.35,0.00,"11/7/2014","4:00pm"
"EBTC","Enterprise Bancor",22.82,22.91,-0.17,"11/7/2014","4:00pm"
"EFSC","Enterprise Financ",18.86,18.93,-0.25,"11/7/2014","4:00pm"
"EGT","Entertainment Gam",0.5178,0.54,+0.0078,"11/7/2014","3:35pm"
"ENTR","Entropic Communic",2.50,2.51,-0.03,"11/7/2014","4:00pm"
"ENVI","Envivio, Inc.",1.72,1.68,+0.02,"11/7/2014","4:00pm"
"ENZN","Enzon Pharmaceuti",1.11,1.00,+0.1109,"11/7/2014","3:59pm"
"ENZY","Enzymotec Ltd.",6.84,6.75,+0.09,"11/7/2014","4:00pm"
"EPIQ","EPIQ Systems, Inc",16.39,16.35,-0.04,"11/7/2014","4:00pm"
"EPRS","EPIRUS Biopharmac",4.51,4.85,-0.29,"11/7/2014","3:59pm"
"EPZM","Epizyme, Inc.",23.75,23.39,+0.19,"11/7/2014","4:00pm"
"PLUS","ePlus inc.",71.36,71.95,-0.59,"11/7/2014","4:00pm"
"EQIX","Equinix, Inc.",214.03,215.73,-0.84,"11/7/2014","4:00pm"
"EAC","Erickson Incorpor",13.12,14.00,-0.68,"11/7/2014","4:00pm"
"ERIC","Ericsson",11.80,11.81,-0.13,"11/7/2014","4:00pm"
"ERIE","Erie Indemnity Co",85.50,84.98,+0.50,"11/7/2014","4:00pm"
"ESBF","ESB Financial Cor",18.66,18.64,+0.03,"11/7/2014","4:00pm"
"ESCA","Escalade, Incorpo",11.45,11.37,+0.04,"11/7/2014","4:00pm"
"ESCR","Escalera Resource",1.35,1.38,+0.06,"11/7/2014","4:00pm"
"ESCRP","Escalera Resource",20.2899,20.10,-0.1601,"11/7/2014","2:25pm"
"ESMC","Escalon Medical C",1.39,1.37,+0.03,"11/7/2014","1:22pm"
"ESPR","Esperion Therapeu",25.17,26.57,-2.39,"11/7/2014","4:00pm"
"ESSA","ESSA Bancorp, Inc",11.56,11.59,0.00,"11/7/2014","4:00pm"
"ESSX","Essex Rental Corp",1.13,1.17,-0.06,"11/7/2014","3:58pm"
"CLWT","Euro Tech Holding",3.2005,3.20,+0.0383,"11/7/2014","3:10pm"
"EEFT","Euronet Worldwide",54.22,54.10,+0.03,"11/7/2014","4:00pm"
"ESEA","Euroseas Ltd.",1.0327,1.06,+0.0127,"11/7/2014","3:51pm"
"EVEP","EV Energy Partner",29.83,28.98,+0.80,"11/7/2014","4:00pm"
"EVRY","EveryWare Global,",1.101,1.02,+0.081,"11/7/2014","3:59pm"
"EVOK","Evoke Pharma, Inc",6.70,6.67,+0.08,"11/7/2014","4:00pm"
"EVOL","Evolving Systems,",10.09,10.44,-0.25,"11/7/2014","4:00pm"
"EXA","Exa Corporation",10.54,10.25,+0.27,"11/7/2014","3:59pm"
"EXAS","Exact Sciences Co",22.82,23.34,-0.52,"11/7/2014","4:00pm"
"EXAC","Exactech, Inc.",21.42,21.59,-0.28,"11/7/2014","3:59pm"
"EDS","Exceed Company Lt",1.58,1.58,+0.009,"11/7/2014","4:00pm"
"EXEL","Exelixis, Inc.",1.74,1.66,+0.07,"11/7/2014","3:59pm"
"EXFO","EXFO Inc",3.45,3.50,-0.16,"11/7/2014","3:59pm"
"EXLS","ExlService Holdin",28.69,28.93,-0.24,"11/7/2014","4:00pm"
"EXPE","Expedia, Inc.",85.115,84.14,+1.055,"11/7/2014","4:00pm"
"EXPD","Expeditors Intern",44.245,44.02,+0.225,"11/7/2014","4:00pm"
"EXPO","Exponent, Inc.",79.57,79.86,-0.37,"11/7/2014","4:00pm"
"ESRX","Express Scripts H",77.87,78.00,-0.05,"11/7/2014","4:00pm"
"EXLP","Exterran Partners",27.43,26.91,+0.56,"11/7/2014","4:00pm"
"EXTR","Extreme Networks,",3.78,3.75,+0.015,"11/7/2014","4:00pm"
"EYEG","Eyegate Pharmaceu",0.00,N/A,0.00,"N/A","N/A"
"EZCH","EZchip Semiconduc",21.16,21.24,-0.04,"11/7/2014","4:00pm"
"EZPW","EZCORP, Inc.",10.875,10.79,-0.185,"11/7/2014","4:00pm"
"FFIV","F5 Networks, Inc.",126.66,125.22,+1.45,"11/7/2014","4:00pm"
"FB","Facebook, Inc.",75.60,75.43,+0.34,"11/7/2014","4:00pm"
"FCS","Fairchild Semicon",15.505,15.72,-0.18,"11/7/2014","4:00pm"
"FRP","FairPoint Communi",14.43,15.17,-0.79,"11/7/2014","3:59pm"
"FWM","Fairway Group Hol",2.46,2.25,-0.26,"11/7/2014","4:00pm"
"FALC","FalconStor Softwa",1.14,1.15,-0.03,"11/7/2014","4:00pm"
"DAVE","Famous Dave's of ",25.14,25.54,-0.64,"11/7/2014","4:00pm"
"FARM","Farmer Brothers C",27.05,27.55,-1.93,"11/7/2014","4:00pm"
"FFKT","Farmers Capital B",22.81,23.00,-0.22,"11/7/2014","4:00pm"
"FMNB","Farmers National ",8.26,8.23,+0.01,"11/7/2014","3:55pm"
"FARO","FARO Technologies",55.21,56.20,-0.96,"11/7/2014","4:00pm"
"FAST","Fastenal Company",44.53,44.74,-0.38,"11/7/2014","4:00pm"
"FATE","Fate Therapeutics",4.05,4.50,-0.41,"11/7/2014","4:00pm"
"FBSS","Fauquier Bankshar",18.41,N/A,0.00,"11/5/2014","10:50am"
"FBRC","FBR & Co",24.69,24.43,+0.15,"11/7/2014","4:00pm"
"FDML","Federal-Mogul Hol",15.16,15.60,-0.46,"11/7/2014","3:59pm"
"FNHC","Federated Nationa",26.14,25.38,+0.04,"11/7/2014","4:00pm"
"FFCO","FedFirst Financia",22.9999,N/A,0.00,"10/31/2014","1:08pm"
"FEIC","FEI Company",83.88,83.69,-0.01,"11/7/2014","4:00pm"
"FHCO","Female Health Com",4.49,4.60,-0.09,"11/7/2014","4:00pm"
"FCSC","Fibrocell Science",2.73,2.66,+0.06,"11/7/2014","4:00pm"
"ONEQ","Fidelity Nasdaq C",182.20,182.57,-0.13,"11/7/2014","3:59pm"
"LION","Fidelity Southern",15.22,15.33,-0.07,"11/7/2014","4:00pm"
"FDUS","Fidus Investment ",17.00,16.50,+0.43,"11/7/2014","4:00pm"
"FRGI","Fiesta Restaurant",55.59,55.23,+0.11,"11/7/2014","4:00pm"
"FSAM","Fifth Street Asse",13.91,14.01,-0.04,"11/7/2014","4:00pm"
"FSC","Fifth Street Fina",8.92,8.94,+0.03,"11/7/2014","4:00pm"
"FSCFL","Fifth Street Fina",24.25,24.23,-0.10,"11/7/2014","2:45pm"
"FSFR","Fifth Street Seni",10.80,10.80,-0.01,"11/7/2014","4:00pm"
"FITB","Fifth Third Banco",20.11,20.24,-0.19,"11/7/2014","4:00pm"
"FITBI","Fifth Third Banco",27.44,27.39,+0.16,"11/7/2014","3:59pm"
"FNGN","Financial Engines",31.39,33.00,-9.43,"11/7/2014","4:00pm"
"FISI","Financial Institu",24.63,25.00,-0.37,"11/7/2014","4:00pm"
"FNSR","Finisar Corporati",17.215,16.99,+0.235,"11/7/2014","4:00pm"
"FNJN","Finjan Holdings, ",3.00,3.00,+0.01,"11/7/2014","3:59pm"
"FEYE","FireEye, Inc.",30.62,30.06,+0.58,"11/7/2014","4:00pm"
"FBNC","First Bancorp",17.55,17.80,-0.32,"11/7/2014","4:00pm"
"FNLC","First Bancorp, In",17.96,17.98,+0.02,"11/7/2014","4:00pm"
"FRBA","First Bank",6.0599,6.05,-0.0001,"11/7/2014","3:59pm"
"BUSE","First Busey Corpo",6.50,6.38,+0.14,"11/7/2014","4:00pm"
"FBIZ","First Business Fi",46.63,46.36,-0.29,"11/7/2014","4:00pm"
"FCVA","First Capital Ban",4.23,N/A,-0.16,"11/7/2014","10:05am"
"FCAP","First Capital, In",23.40,N/A,0.00,"11/5/2014","3:21pm"
"FCFS","First Cash Financ",58.92,58.53,+0.34,"11/7/2014","4:00pm"
"FCZA","First Citizens Ba",10.43,10.45,-0.02,"11/7/2014","4:00pm"
"FCZAP","First Citizens Ba",32.04,N/A,0.00,"10/28/2014","9:02am"
"FCNCA","First Citizens Ba",248.92,250.21,-1.56,"11/7/2014","4:00pm"
"FCLF","First Clover Leaf",8.9999,9.09,0.00,"11/5/2014","3:19pm"
"FCBC","First Community B",16.50,16.59,-0.08,"11/7/2014","4:00pm"
"FCCO","First Community C",10.75,10.62,+0.0999,"11/7/2014","3:56pm"
"FBNK","First Connecticut",15.58,15.50,+0.08,"11/7/2014","4:00pm"
"FDEF","First Defiance Fi",31.65,31.60,+0.04,"11/7/2014","4:00pm"
"FFNM","First Federal of ",4.98,4.98,0.00,"11/7/2014","4:00pm"
"FFBC","First Financial B",18.53,18.26,+0.28,"11/7/2014","4:00pm"
"FFBCW","First Financial B",6.50,6.50,0.00,"11/7/2014","2:12pm"
"FFIN","First Financial B",31.67,31.57,+0.05,"11/7/2014","3:59pm"
"THFF","First Financial C",34.70,34.96,-0.24,"11/7/2014","4:00pm"
"FFNW","First Financial N",11.42,11.45,-0.03,"11/7/2014","4:00pm"
"FFKY","First Financial S",3.61,N/A,-0.04,"11/7/2014","3:58pm"
"INBK","First Internet Ba",18.61,18.60,0.00,"11/7/2014","4:00pm"
"FIBK","First Interstate ",29.37,29.05,+0.39,"11/7/2014","4:00pm"
"FRME","First Merchants C",22.22,22.32,-0.11,"11/7/2014","4:00pm"
"FMBH","First Mid-Illinoi",20.46,N/A,-0.04,"11/7/2014","3:04pm"
"FMBI","First Midwest Ban",16.98,16.88,+0.04,"11/7/2014","4:00pm"
"NBCB","First NBC Bank Ho",37.08,37.25,-0.17,"11/7/2014","4:00pm"
"FNFG","First Niagara Fin",7.44,7.32,+0.06,"11/7/2014","4:00pm"
"FSFG","First Savings Fin",25.25,N/A,0.00,"11/6/2014","3:57pm"
"FSGI","First Security Gr",1.97,2.04,+0.01,"11/7/2014","4:00pm"
"FSLR","First Solar, Inc.",50.29,52.69,-6.12,"11/7/2014","4:00pm"
"FSBK","First South Banco",8.22,8.05,+0.11,"11/7/2014","1:54pm"
"BICK","First Trust BICK ",24.7901,24.80,+0.0501,"11/7/2014","3:48pm"
"FTCS","First Trust Capit",37.0344,37.08,-0.0903,"11/7/2014","3:27pm"
"FV","First Trust Dorse",21.17,21.30,-0.17,"11/7/2014","3:59pm"
"IFV","First Trust Dorse",18.39,18.46,-0.01,"11/7/2014","3:31pm"
"FTSM","First Trust Enhan",30.038,30.02,+0.008,"11/7/2014","3:53pm"
"FEUZ","First Trust Euroz",31.07,31.07,-0.18,"11/7/2014","9:30am"
"TDIV","First Trust Excha",27.119,27.20,-0.021,"11/7/2014","3:58pm"
"MDIV","First Trust Excha",21.8999,21.81,+0.1099,"11/7/2014","3:59pm"
"FTGC","First Trust Globa",29.01,28.79,+0.08,"11/7/2014","4:00pm"
"FTHI","First Trust High ",20.45,N/A,0.00,"11/6/2014","2:32pm"
"HYLS","First Trust High ",51.4526,51.52,-0.0374,"11/7/2014","3:48pm"
"YDIV","First Trust Inter",20.12,N/A,-0.07,"11/7/2014","3:31pm"
"SKYY","First Trust ISE C",27.70,27.53,+0.11,"11/7/2014","4:00pm"
"CU","First Trust ISE G",19.42,19.32,+0.43,"11/7/2014","3:12pm"
"PLTM","First Trust ISE G",10.883,10.53,+0.483,"11/7/2014","3:59pm"
"FTLB","First Trust Low B",20.27,N/A,0.00,"11/6/2014","2:57pm"
"FMB","First Trust Manag",51.1387,N/A,+0.2486,"11/7/2014","11:18am"
"QABA","First Trust NASDA",36.61,36.91,-0.01,"11/7/2014","3:55pm"
"FONE","First Trust NASDA",37.43,N/A,+0.071,"11/7/2014","9:43am"
"GRID","First Trust NASDA",35.91,35.91,+0.254,"11/7/2014","9:30am"
"QCLN","First Trust NASDA",17.64,17.69,-0.13,"11/7/2014","3:50pm"
"CARZ","First Trust NASDA",36.84,36.94,-0.2606,"11/7/2014","3:25pm"
"RDVY","First Trust NASDA",21.7136,21.72,-0.0263,"11/7/2014","3:49pm"
"QQEW","First Trust NASDA",41.53,41.75,-0.07,"11/7/2014","3:58pm"
"QQXT","First Trust NASDA",38.56,38.75,-0.03,"11/7/2014","2:58pm"
"QTEC","First Trust NASDA",42.34,42.56,-0.15,"11/7/2014","3:59pm"
"AIRR","First Trust RBA A",19.17,19.21,+0.1399,"11/7/2014","3:56pm"
"QINC","First Trust RBA Q",21.31,21.24,-0.03,"11/7/2014","11:40am"
"FTSL","First Trust Senio",49.08,49.24,-0.18,"11/7/2014","4:00pm"
"FDIV","First Trust Strat",50.6899,53.54,+0.1099,"11/7/2014","12:59pm"
"FUNC","First United Corp",8.32,8.35,-0.03,"11/7/2014","1:36pm"
"SVVC","Firsthand Technol",22.54,22.19,+0.18,"11/7/2014","4:00pm"
"FMER","FirstMerit Corpor",18.42,18.37,+0.06,"11/7/2014","4:00pm"
"FSRV","FirstService Corp",52.00,51.79,+0.13,"11/7/2014","3:59pm"
"FISV","Fiserv, Inc.",69.46,70.17,-0.52,"11/7/2014","4:00pm"
"FIVE","Five Below, Inc.",40.73,39.79,+0.75,"11/7/2014","4:00pm"
"FPRX","Five Prime Therap",14.36,14.85,-0.48,"11/7/2014","4:00pm"
"FIVN","Five9, Inc.",5.08,4.75,+0.63,"11/7/2014","4:00pm"
"FLML","Flamel Technologi",11.80,11.95,-0.23,"11/7/2014","4:00pm"
"FLXN","Flexion Therapeut",18.94,19.37,-0.09,"11/7/2014","4:00pm"
"MBSD","FlexShares Discip",25.1783,N/A,+0.0583,"11/7/2014","12:28pm"
"FLXS","Flexsteel Industr",35.22,34.76,+0.74,"11/7/2014","4:00pm"
"FLEX","Flextronics Inter",10.86,10.86,-0.02,"11/7/2014","4:00pm"
"FLIR","FLIR Systems, Inc",33.78,34.35,-0.54,"11/7/2014","4:00pm"
"FLDM","Fluidigm Corporat",28.90,29.20,-0.24,"11/7/2014","4:00pm"
"FFIC","Flushing Financia",19.83,19.88,-0.10,"11/7/2014","4:00pm"
"FOMX","Foamix Pharmaceut",5.34,5.42,-0.09,"11/7/2014","3:59pm"
"FONR","Fonar Corporation",12.46,12.74,-0.32,"11/7/2014","3:59pm"
"FES","Forbes Energy Ser",2.90,2.84,+0.05,"11/7/2014","4:00pm"
"FNRG","ForceField Energy",6.35,6.34,0.00,"11/7/2014","3:59pm"
"FORM","FormFactor, Inc.",8.78,8.93,-0.15,"11/7/2014","4:00pm"
